TA47 long: 33.3014 lat: 97.245 dist: 65.1296
TX96 long: 33.3992 lat: 97.2569 dist: 65.1954
XS06 long: 32.2986 lat: 97.1494 dist: 65.271
92TA long: 26.1212 lat: 97.4281 dist: 65.2813
9TE7 long: 30.2453 lat: 97.0828 dist: 65.2977
OK97 long: 34.5333 lat: 97.7669 dist: 65.6709
TS00 long: 32.7881 lat: 97.1808 dist: 65.9278
TX32 long: 33.3764 lat: 97.2433 dist: 66.0105
4TX8 long: 33.2486 lat: 97.2239 dist: 66.3011
TX39 long: 33.4772 lat: 97.2506 dist: 66.4739
T58 long: 33.3317 lat: 97.2303 dist: 66.5902
6TE0 long: 26.2904 lat: 97.9494 dist: 66.6508
6XS5 long: 26.3087 lat: 97.9544 dist: 66.6845
1XS9 long: 28.3956 lat: 98.2208 dist: 67.1904
5TS8 long: 29.8086 lat: 98.2725 dist: 67.2582
45TX long: 31.7525 lat: 97.0983 dist: 67.3513
3OK5 long: 34.7286 lat: 97.6058 dist: 67.3731
XA09 long: 33.5819 lat: 98.0611 dist: 67.4238
1OK3 long: 34.5761 lat: 97.8142 dist: 67.548
BKS long: 27.206 lat: 98.1211 dist: 67.8048
XS51 long: 27.4045 lat: 98.1447 dist: 67.8645
DTO long: 33.2008 lat: 97.1981 dist: 67.9847
XS03 long: 30.4814 lat: 98.2811 dist: 68.0951
70TE long: 31.5022 lat: 97.0808 dist: 68.1195
37K long: 33.9261 lat: 97.2964 dist: 68.1421
BRO long: 25.9068 lat: 97.4258 dist: 68.2376
RND long: 29.5289 lat: 98.2781 dist: 68.3913
80TX long: 25.9268 lat: 97.4086 dist: 68.6913
6TX7 long: 32.5375 lat: 97.1308 dist: 68.697
71XS long: 33.3464 lat: 97.2058 dist: 68.7045
PIL long: 26.1662 lat: 97.3458 dist: 68.7159
63XS long: 30.2242 lat: 98.2886 dist: 68.7867
INJ long: 32.0836 lat: 97.0972 dist: 69.1692
TE24 long: 33.3931 lat: 97.2053 dist: 69.1901
1K2 long: 34.8494 lat: 97.5853 dist: 69.3282
CNW long: 31.6378 lat: 97.0742 dist: 69.3719
8TA0 long: 29.1358 lat: 98.2764 dist: 69.3745
TS05 long: 26.0837 lat: 97.9503 dist: 69.475
T65 long: 26.1776 lat: 97.9731 dist: 69.4815
0TX7 long: 32.95 lat: 97.1503 dist: 69.9922
7T0 long: 33.5933 lat: 97.2192 dist: 70.0553
86TA long: 30.6128 lat: 98.2975 dist: 70.0729
OK10 long: 34.5819 lat: 97.4097 dist: 70.2326
TS94 long: 26.2512 lat: 97.3008 dist: 70.3196
XA75 long: 32.3239 lat: 97.0997 dist: 70.3294
2XS1 long: 30.2197 lat: 98.3025 dist: 70.3319
5TX1 long: 31.8614 lat: 98.2594 dist: 70.3847
21F long: 33.2286 lat: 98.1467 dist: 70.4426
20TE long: 32.1961 lat: 97.0892 dist: 70.6173
1OK7 long: 34.8 lat: 97.4822 dist: 70.6528
TX22 long: 33.1017 lat: 97.155 dist: 70.8259
7TE9 long: 29.0272 lat: 98.2867 dist: 70.8971
TS55 long: 29.6719 lat: 98.3044 dist: 71.0018
TX03 long: 31.8753 lat: 97.0669 dist: 71.21
8TX8 long: 27.3609 lat: 98.1794 dist: 71.3656
19XS long: 32.2972 lat: 97.0869 dist: 71.443
0OK1 long: 34.6569 lat: 97.4017 dist: 71.5645
75TS long: 32.4164 lat: 97.0919 dist: 71.6796
DUC long: 34.4714 lat: 97.96 dist: 72.238
GLE long: 33.6522 lat: 97.1972 dist: 72.3545
2TS0 long: 33.1556 lat: 97.1381 dist: 72.7724
3XA1 long: 33.4739 lat: 97.1692 dist: 72.9069
RAS long: 27.8119 lat: 97.0889 dist: 73.0137
OK11 long: 34.3142 lat: 98.0106 dist: 73.0477
GKY long: 32.6639 lat: 97.0942 dist: 73.0894
TA21 long: 33.0181 lat: 97.1192 dist: 73.3586
0TX5 long: 33.0239 lat: 97.1197 dist: 73.3587
17TX long: 32.4486 lat: 98.255 dist: 73.724
58F long: 33.3653 lat: 97.1461 dist: 73.8732
8OK1 long: 35.1683 lat: 97.7108 dist: 74.1281
TA26 long: 32.2964 lat: 97.0567 dist: 74.4738
42TE long: 28.8878 lat: 97.0211 dist: 74.5025
98OL long: 34.5 lat: 97.9947 dist: 74.5416
73F long: 31.6239 lat: 97.0225 dist: 74.807
49XS long: 31.4483 lat: 98.3211 dist: 74.9473
OK02 long: 35.1108 lat: 97.4817 dist: 75.0269
2OK7 long: 35.2583 lat: 97.6628 dist: 75.0979
39OK long: 35.1114 lat: 97.4792 dist: 75.1019
